generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014793__color_shift__model_agnostic,img_00014793,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014793.png,datasets/splits/clean/fold_2/non_weapon/img_00014793.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014793__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 4.689000129699707, ""perturbation_norm_l0"": 154845, ""perturbation_norm_l2"": 5273.572265625, ""perturbation_norm_linf"": 15.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1e1a1688bcd4a209f14580cde944d054c48b063eae5e19b0aa23a2bbd4b6c3be,b6ddffa65a5e9c7159a3786327535e95,c6fbcd7726c2f885bbc3d7e5b17d5a13216631c4f16abca8f3dd34718462c2f8,853fd9c48f319313972bfb0e5b6f7355,154845,5273.572265625,15.0,4.689000129699707,9357,.jpg,2026-05-04T22:53:16+00:00
img_00014799__color_shift__model_agnostic,img_00014799,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014799.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014799.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014799__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.623955726623535, ""perturbation_norm_l0"": 207113, ""perturbation_norm_l2"": 4786.1201171875, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,7f755da336f4a979fd7ba0a712188cfe4b1854297b9292079827e940a34c3407,b8ff4f1ddc7e04f938f819ad73f9d546,7dced23dd1b192d5a3132cdc7eca0034279b297618767674c6578835e2e2c6e7,9abf5075f8eda45d29d377ea56682309,207113,4786.1201171875,27.0,6.623955726623535,18832,.jpg,2026-05-04T22:53:16+00:00
img_00014800__color_shift__model_agnostic,img_00014800,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014800.png,datasets/splits/clean/fold_2/non_weapon/img_00014800.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014800__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.13220739364624, ""perturbation_norm_l0"": 198031, ""perturbation_norm_l2"": 4913.091796875, ""perturbation_norm_linf"": 23.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,a7d4287d47374c89e309f4b63d76640e013ccaa7d3117ac6161eeddffaf8f1d2,b9769cd578d342b650e6d612afb0e6b9,ba180eef95d77c0a88c4e65074ecb7622903a2d31a54b87fae5ebd67af89c32c,a9d13db3dae2309257b999f338961bf0,198031,4913.091796875,23.0,7.13220739364624,30660,.jpg,2026-05-04T22:53:16+00:00
img_00014808__color_shift__model_agnostic,img_00014808,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014808.png,datasets/splits/clean/fold_2/non_weapon/img_00014808.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014808__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.565366744995117, ""perturbation_norm_l0"": 255191, ""perturbation_norm_l2"": 5501.65283203125, ""perturbation_norm_linf"": 19.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,d6a10bd142b5e57ef22477250508b8d201de984427340c0d6d5a85f1a57e08f4,bdc8bebd83ab2e8c1d32cac784287e4b,296a85e3ddc0d54a34e863f1c3044507df089dfdad0ade98892d28bc028b8c10,bed763c28f951c1535eb37c3c674fcb0,255191,5501.65283203125,19.0,8.565366744995117,8489,.jpg,2026-05-04T22:53:16+00:00
img_00014815__color_shift__model_agnostic,img_00014815,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014815.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014815.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014815__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.345059394836426, ""perturbation_norm_l0"": 223392, ""perturbation_norm_l2"": 5234.83056640625, ""perturbation_norm_linf"": 15.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,41fd9030a563d86e3b75921019b12a43640eddd275f56f7599372f78ac34a304,bee98dab586c884d039144734ecaee54,b76f796c823122fe1f63f3d025869c48e93969c4554e21f0d10012a10a12c6c1,96427ed964790fedbcf7be4255b16075,223392,5234.83056640625,15.0,8.345059394836426,15075,.jpg,2026-05-04T22:53:16+00:00
img_00014819__color_shift__model_agnostic,img_00014819,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014819.png,datasets/splits/clean/fold_2/non_weapon/img_00014819.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014819__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.259984970092773, ""perturbation_norm_l0"": 140644, ""perturbation_norm_l2"": 4181.38134765625, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,6897c25c8d1cc6ec6d9c3ee53a4a76316e801f59bf0c1199a03af251b21f4d27,c00e48937222f44a3aae5af5894a3103,1f3367990a32762507c4b8c9c8aa6f865bc0afaa47ebb8e1f197abd2d5c85232,92d258b26a0185c7850fd31933adddbd,140644,4181.38134765625,24.0,5.259984970092773,35781,.jpg,2026-05-04T22:53:16+00:00
img_00014841__color_shift__model_agnostic,img_00014841,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014841.png,datasets/splits/clean/fold_2/non_weapon/img_00014841.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014841__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.114729404449463, ""perturbation_norm_l0"": 197129, ""perturbation_norm_l2"": 4906.74169921875, ""perturbation_norm_linf"": 23.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,2038913ae2aa78a9a6cc3f562491f1d869f482ad58e3e7d6db80d0c00832e56d,cd2d248c983d30a549b9da042e2ae54e,38e1d52a81b3f91ab8ab574a1bff741d25b8b18302447af2cde2447f7b7698e5,5a00675c743f1326a3a34c4c4fb5bb49,197129,4906.74169921875,23.0,7.114729404449463,30826,.jpg,2026-05-04T22:53:16+00:00
img_00014848__color_shift__model_agnostic,img_00014848,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014848.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014848.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014848__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.471023082733154, ""perturbation_norm_l0"": 410745, ""perturbation_norm_l2"": 8046.8505859375, ""perturbation_norm_linf"": 14.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1973ec346decd59fb30996ca78703dcfefb7a7fb636634b6064fad356e646c6f,d1680349b047aa0fcb49e2ad8f19428f,e03f6a9d6a19439b639e0b79332b5d73761bd18fb8b51ceaf8c253bf0efb400f,5407c7670f9d3db052737d3238e94fd2,410745,8046.8505859375,14.0,5.471023082733154,37645,.jpg,2026-05-04T22:53:16+00:00
img_00014862__color_shift__model_agnostic,img_00014862,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014862.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014862.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014862__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.330538749694824, ""perturbation_norm_l0"": 1501157, ""perturbation_norm_l2"": 14294.2568359375, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,26ca1ada4308e6cbe583b63fa4676eb6609590529bb027faecac51fa18a799a0,d86a64fa2089a1f87fb28a33be6d8a8f,c096b95f11da16d7b5152c9f198c89e6b820518c6ef9c963c1217a654701ed81,ef9371df4b82dd0220617f4fcf594695,1501157,14294.2568359375,27.0,9.330538749694824,199778,.jpg,2026-05-04T22:53:16+00:00
img_00014900__color_shift__model_agnostic,img_00014900,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014900.png,datasets/splits/clean/fold_2/non_weapon/img_00014900.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014900__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.654369354248047, ""perturbation_norm_l0"": 418333, ""perturbation_norm_l2"": 7527.3798828125, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,d7b751095f5674dee54190206aed20175fd8901cc2dd9ed4f42d84e5ca7288ec,ea8a3ec49d0573e0fe510fe041193563,3ffb66004e5ce8540e29c50e4caa42bfd5401d07edc923cb960541dfa3f0b49d,dcdd0b463149d018fe41074ae43c8cca,418333,7527.3798828125,24.0,5.654369354248047,39004,.jpg,2026-05-04T22:53:16+00:00
img_00014901__color_shift__model_agnostic,img_00014901,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014901.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014901.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014901__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.711974143981934, ""perturbation_norm_l0"": 218443, ""perturbation_norm_l2"": 5268.75830078125, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,006cc2df2a541e32b231c4a06821b57387c90358c48d631c508daa34dfbb71f8,ebbf0b8d5ad1373b3b39bcfd98a01e6c,e0cb17dae51346d06e3275b3db6d89c1c1e819b2d6ea17590ece35443ff82e39,c973fd4116b3b9c60a98e922051579eb,218443,5268.75830078125,27.0,7.711974143981934,22278,.jpg,2026-05-04T22:53:16+00:00
img_00014910__color_shift__model_agnostic,img_00014910,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014910.png,datasets/splits/clean/fold_2/non_weapon/img_00014910.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014910__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.357120513916016, ""perturbation_norm_l0"": 292256, ""perturbation_norm_l2"": 5337.01513671875, ""perturbation_norm_linf"": 25.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,651214ffb8aa741a6b130a2c05d0f71d290d48c9d68b921c024202121cd5adde,f21baec3b3fb1c6f75ff351ea476ce86,e1d390403e1d19a61ff0a9546f1f571addd761764787f3b7c684eb7e930d4796,a7bc797c3c80f5c608008cba0fb8485d,292256,5337.01513671875,25.0,5.357120513916016,30730,.jpg,2026-05-04T22:53:16+00:00
img_00014914__color_shift__model_agnostic,img_00014914,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014914.png,datasets/splits/clean/fold_2/non_weapon/img_00014914.png,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014914__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.558346271514893, ""perturbation_norm_l0"": 177572, ""perturbation_norm_l2"": 4658.32958984375, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,adad8b77ba37f63c1dc8416db70b490c9691e51bdc29f51392b4af90fd4b0e1d,f55f2d876be5a1ea0c170108a7b50b57,78769428e75dcf9e94d08833bdc1d7a6ccd29fa13e2bcc64a72f2b646ae92682,fdb86f6c7a1b605322bc980c01f46d0a,177572,4658.32958984375,31.0,5.558346271514893,18213,.jpg,2026-05-04T22:53:16+00:00
img_00014923__color_shift__model_agnostic,img_00014923,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014923.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014923.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014923__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 10.056768417358398, ""perturbation_norm_l0"": 292672, ""perturbation_norm_l2"": 6602.2333984375, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,28887ba94aea6ff9f8908714b01a7c8573c1cb3364644c9fba5400f65124c9e5,f9529fc42977595932590a1309f6f23c,8571fc0549ff48beebd4b12557b606240ecfa9a17ed382261db0683e00dde768,96c98cb745968fd4fbc885e8d08c2acd,292672,6602.2333984375,24.0,10.056768417358398,21193,.jpg,2026-05-04T22:53:16+00:00
img_00014950__color_shift__model_agnostic,img_00014950,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014950.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014950.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014950__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.888837814331055, ""perturbation_norm_l0"": 314021, ""perturbation_norm_l2"": 5910.02685546875, ""perturbation_norm_linf"": 17.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,82162e6c3a76e06a658f4c565f165c15bf6092b15b9603df3a3e80a994dc6870,0b887cd7b59304fe185e51027789e1da,2565ccc7791e146083bb1c2b090df2a8ba9483c07658d7fca7024886c24e7323,5e0de8eb5d518c23ce87d2548aa7df76,314021,5910.02685546875,17.0,8.888837814331055,26516,.jpg,2026-05-04T22:53:16+00:00
img_00014951__color_shift__model_agnostic,img_00014951,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014951.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014951.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014951__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 10.143828392028809, ""perturbation_norm_l0"": 501870, ""perturbation_norm_l2"": 8474.6025390625, ""perturbation_norm_linf"": 21.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1fbeb3d540d203c732ffd5a4316d3d578b25e809f14be7a58e1ad8d2a9086e10,0c17a64c3649dc907f826598fcd533a6,86ead3acd8cfe254feffe3e2aa8246c6b11123e4708664774267adebcf0f25c8,cf94d4ab1bb33684e2304a1c3b7e9104,501870,8474.6025390625,21.0,10.143828392028809,32143,.jpg,2026-05-04T22:53:16+00:00
img_00014992__color_shift__model_agnostic,img_00014992,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014992.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014992.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014992__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.168876647949219, ""perturbation_norm_l0"": 305926, ""perturbation_norm_l2"": 6253.6748046875, ""perturbation_norm_linf"": 18.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,36add1bb15d18b72012e912db1e9a652677e25407b13323d221f55ea9c425079,292066cba7cf3ef7716c78fa7e59f1f6,d914e8c59747dcc86a73e657103ed05c02f6d262e1da6e4bab076e48ae2128c9,72b20817e679fc4e402796f25b232524,305926,6253.6748046875,18.0,9.168876647949219,28289,.jpg,2026-05-04T22:53:16+00:00
img_00014994__color_shift__model_agnostic,img_00014994,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00014994.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00014994.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00014994__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.91699504852295, ""perturbation_norm_l0"": 1541728, ""perturbation_norm_l2"": 18250.78515625, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,127cbc6f0a69a48bd2eca1ec5f1578753e5765defa8b6cc8a279e8942ccff185,2a45db02a31aa00f8a7aa3425615ad2f,a8a9b48fda52c2679d80a5886ecadfab3cfb7b444b9daec831a7c322c6ec69c0,929109dc938fc0c98be648b2ccad8006,1541728,18250.78515625,31.0,9.91699504852295,110013,.jpg,2026-05-04T22:53:16+00:00
img_00015007__color_shift__model_agnostic,img_00015007,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00015007.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00015007.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00015007__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.090753078460693, ""perturbation_norm_l0"": 2735175, ""perturbation_norm_l2"": 18893.80859375, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,c237b99ff4fb6dadd370e9d6d035bcda536e4f8f758aaec71cb7eb1e65c1e02b,35e69fcf2fdb2e0bae18213529bc5099,1b75383ddb26393f33d622294130b64410f1473c17263b9cfa9515fc7f6a77b2,5cb1dbfe24ec87880bb2aa3d28dbec7d,2735175,18893.80859375,31.0,6.090753078460693,300999,.jpg,2026-05-04T22:53:16+00:00
img_00015045__color_shift__model_agnostic,img_00015045,fold_2,non_weapon,05_deepweb,deepweb,,images/img_00015045.jpeg,datasets/splits/clean/fold_2/non_weapon/img_00015045.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_2/non_weapon/img_00015045__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 3.0334200859069824, ""perturbation_norm_l0"": 174660, ""perturbation_norm_l2"": 3419.52001953125, ""perturbation_norm_linf"": 33.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,33c4b151e847b4472b192cd128e1ee4befb3dc8c2f068c42dca1eee085b91d47,4c551289366050a19cd847553a91fa9d,0643b6d627f0781615c0da755f92c89aee04ae08ceb67e3ebc705ebaf42d3f2f,eb0b8fa0eacde4a5e47f336ff4542ee6,174660,3419.52001953125,33.0,3.0334200859069824,23832,.jpg,2026-05-04T22:53:16+00:00
